CLTS_NAME	BIPA_GRAPHEME	EURASIAN_URL	EURASIAN_GRAPHEME
rhotacized front unrounded close-mid front vowel	e˞	http://eurasianphonology.info/search_exact?dialects=True&query=e˞	e˞
rhotacized front unrounded open front vowel	a˞	http://eurasianphonology.info/search_exact?dialects=True&query=a˞	a˞
labialized voiced velar nasal consonant	ŋʷ	http://eurasianphonology.info/search_exact?dialects=True&query=ŋʷ	ŋʷ
from front unrounded close-mid front to front unrounded open-mid front diphthong	eɛ	http://eurasianphonology.info/search_exact?dialects=True&query=eɛ	eɛ
from back rounded close-mid back to back rounded open-mid back diphthong	oɔ	http://eurasianphonology.info/search_exact?dialects=True&query=oɔ	oɔ
voiceless laminal dental fricative consonant	θ̻	http://eurasianphonology.info/search_exact?dialects=True&query=θ̻	θ̻
devoiced voiced dental nasal consonant	n̪̥	http://eurasianphonology.info/search_exact?dialects=True&query=n̪̥	n̪̥
devoiced voiced palatal nasal consonant	ɲ̊	http://eurasianphonology.info/search_exact?dialects=True&query=ɲ̥	ɲ̥
from near-front rounded near-close near-front to non-syllabic front unrounded close front diphthong	ʏi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ʏi̯	ʏi̯
from front rounded close-mid front to non-syllabic near-front unrounded near-close near-front diphthong	øɪ̯	http://eurasianphonology.info/search_exact?dialects=True&query=øɪ̯	øɪ̯
long front nasalized rounded open-mid front vowel	œ̃ː	http://eurasianphonology.info/search_exact?dialects=True&query=œ̃ː	œ̃ː
long near-back nasalized rounded near-close near-back vowel	ʊ̃ː	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̃ː	ʊ̃ː
long back less-rounded nasalized rounded open-mid back vowel	ɔ̜̃ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̜̃ː	ɔ̜̃ː
pharyngealized voiceless uvular ejective stop consonant	qʼˤ	http://eurasianphonology.info/search_exact?dialects=True&query=qˤʼ	qˤʼ
pharyngealized voiced uvular fricative consonant	ʁˤ	http://eurasianphonology.info/search_exact?dialects=True&query=ʁˤ	ʁˤ
from voiceless dental stop to voiceless alveolar lateral fricative cluster	t̪ɬ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ɬ	t̪ɬ
from voiceless dental stop to voiceless alveolar ejective lateral fricative cluster	t̪ɬʼ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪ɬʼ	t̪ɬʼ
voiced retroflex sibilant affricate consonant	ɖʐ	http://eurasianphonology.info/search_exact?dialects=True&query=dʐ	dʐ
rhotacized back rounded close back vowel	u˞	http://eurasianphonology.info/search_exact?dialects=True&query=u˞	u˞
pharyngealized front unrounded close front vowel	iˤ	http://eurasianphonology.info/search_exact?dialects=True&query=iˤ	iˤ
pharyngealized back rounded close back vowel	uˤ	http://eurasianphonology.info/search_exact?dialects=True&query=uˤ	uˤ
pharyngealized central unrounded mid central vowel	əˤ	http://eurasianphonology.info/search_exact?dialects=True&query=əˤ	əˤ
pharyngealized front unrounded open front vowel	aˤ	http://eurasianphonology.info/search_exact?dialects=True&query=aˤ	aˤ
rhotacized pharyngealized front unrounded close front vowel	i˞ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=i˞ˤ	i˞ˤ
rhotacized pharyngealized back rounded close back vowel	u˞ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=u˞ˤ	u˞ˤ
rhotacized pharyngealized front unrounded open front vowel	a˞ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=a˞ˤ	a˞ˤ
long rhotacized central unrounded mid central vowel	ə˞ː	http://eurasianphonology.info/search_exact?dialects=True&query=ə˞ː	ə˞ː
long rhotacized front unrounded open front vowel	a˞ː	http://eurasianphonology.info/search_exact?dialects=True&query=a˞ː	a˞ː
long pharyngealized front unrounded close front vowel	iˤː	http://eurasianphonology.info/search_exact?dialects=True&query=iˤː	iˤː
long pharyngealized back rounded close back vowel	uˤː	http://eurasianphonology.info/search_exact?dialects=True&query=uˤː	uˤː
long pharyngealized front unrounded open front vowel	aˤː	http://eurasianphonology.info/search_exact?dialects=True&query=aˤː	aˤː
long rhotacized pharyngealized front unrounded close front vowel	i˞ˤː	http://eurasianphonology.info/search_exact?dialects=True&query=i˞ˤː	i˞ˤː
long rhotacized pharyngealized back rounded close back vowel	u˞ˤː	http://eurasianphonology.info/search_exact?dialects=True&query=u˞ˤː	u˞ˤː
from non-syllabic front unrounded close front to front nasalized unrounded close-mid front diphthong	i̯ẽ	http://eurasianphonology.info/search_exact?dialects=True&query=i̯ẽ	i̯ẽ
from non-syllabic front unrounded close front to front unrounded open front diphthong	i̯a	http://eurasianphonology.info/search_exact?dialects=True&query=i̯a	i̯a
from non-syllabic back rounded close back to back rounded close-mid back diphthong	u̯o	http://eurasianphonology.info/search_exact?dialects=True&query=u̯o	u̯o
from non-syllabic back rounded close back to front unrounded open front diphthong	u̯a	http://eurasianphonology.info/search_exact?dialects=True&query=u̯a	u̯a
from non-syllabic back rounded close back to back nasalized rounded close-mid back diphthong	u̯õ	http://eurasianphonology.info/search_exact?dialects=True&query=u̯õ	u̯õ
from front unrounded mid front to non-syllabic back rounded close back diphthong	e̞u̯	http://eurasianphonology.info/search_exact?dialects=True&query=e̞u̯	e̞u̯
from front unrounded close-mid front to non-syllabic back rounded close back diphthong	eu̯	http://eurasianphonology.info/search_exact?dialects=True&query=eu̯	eu̯
from back rounded mid back to non-syllabic front unrounded close front diphthong	o̞i̯	http://eurasianphonology.info/search_exact?dialects=True&query=o̞i̯	o̞i̯
from back rounded close back to non-syllabic front unrounded close front diphthong	ui̯	http://eurasianphonology.info/search_exact?dialects=True&query=ui̯	ui̯
from front unrounded close front to non-syllabic back rounded close back diphthong	iu̯	http://eurasianphonology.info/search_exact?dialects=True&query=iu̯	iu̯
palatalized voiced labio-dental approximant consonant	ʋʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʋʲ	ʋʲ
long front breathy unrounded close front vowel	i̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=i̤ː	i̤ː
central breathy unrounded close central vowel	ɨ̤	http://eurasianphonology.info/search_exact?dialects=True&query=ɨ̤	ɨ̤
long front breathy unrounded close-mid front vowel	e̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=e̤ː	e̤ː
long back breathy rounded close-mid back vowel	o̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=o̤ː	o̤ː
from front breathy unrounded open-mid front to front breathy unrounded close front diphthong	ɛ̤i̤	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̤i̤	ɛ̤i̤
long back breathy rounded open-mid back vowel	ɔ̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̤ː	ɔ̤ː
long front breathy unrounded open front vowel	a̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=a̤ː	a̤ː
from front nasalized unrounded close front to front nasalized unrounded close-mid front diphthong	ĩẽ	http://eurasianphonology.info/search_exact?dialects=True&query=ĩẽ	ĩẽ
from back nasalized rounded close-mid back to front nasalized unrounded open front diphthong	õã	http://eurasianphonology.info/search_exact?dialects=True&query=õã	õã
labialized aspirated voiceless bilabial stop consonant	pʷʰ	http://eurasianphonology.info/search_exact?dialects=True&query=pʰʷ	pʰʷ
labialized voiceless bilabial stop consonant	pʷ	http://eurasianphonology.info/search_exact?dialects=True&query=pʷ	pʷ
long back unrounded open-mid back vowel	ʌː	http://eurasianphonology.info/search_exact?dialects=True&query=ʌː	ʌː
long front breathy unrounded open-mid front vowel	ɛ̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̤ː	ɛ̤ː
long back breathy unrounded open-mid back vowel	ʌ̤ː	http://eurasianphonology.info/search_exact?dialects=True&query=ʌ̤ː	ʌ̤ː
aspirated voiced alveolar sibilant affricate consonant	dzʰ	http://eurasianphonology.info/search_exact?dialects=True&query=dzʰ	dzʰ
from pre-nasalized voiceless dental stop to aspirated voiceless dental sibilant fricative cluster	ⁿt̪s̪ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ⁿt̪s̪ʰ	ⁿt̪s̪ʰ
syllabic voiced velar nasal consonant	ŋ̍	http://eurasianphonology.info/search_exact?dialects=True&query=ŋ̩	ŋ̩
syllabic voiced dental nasal consonant	n̪̩	http://eurasianphonology.info/search_exact?dialects=True&query=n̪̩	n̪̩
rhotacized back unrounded open back vowel	ɑ˞	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ˞	ɑ˞
from back rounded close back to rhotacized back unrounded open back diphthong	uɑ˞	http://eurasianphonology.info/search_exact?dialects=True&query=uɑ˞	uɑ˞
aspirated voiced alveolo-palatal sibilant affricate consonant	dʑʰ	http://eurasianphonology.info/search_exact?dialects=True&query=dʑʰ	dʑʰ
aspirated voiceless palatal sibilant fricative consonant	çʰ	http://eurasianphonology.info/search_exact?dialects=True&query=çʰ	çʰ
from front unrounded open front to back nasalized unrounded close back diphthong	aɯ̃	http://eurasianphonology.info/search_exact?dialects=True&query=aɯ̃	aɯ̃
from central unrounded mid central to back nasalized unrounded close back diphthong	əɯ̃	http://eurasianphonology.info/search_exact?dialects=True&query=əɯ̃	əɯ̃
from front creaky unrounded close-mid front to near-front creaky unrounded near-close near-front diphthong	ḛɪ̰	http://eurasianphonology.info/search_exact?dialects=True&query=ḛɪ̰	ḛɪ̰
from front creaky unrounded open front to near-front creaky unrounded near-close near-front diphthong	a̰ɪ̰	http://eurasianphonology.info/search_exact?dialects=True&query=a̰ɪ̰	a̰ɪ̰
from front creaky unrounded open front to back creaky unrounded close back diphthong	a̰ɯ̰	http://eurasianphonology.info/search_exact?dialects=True&query=a̰ɯ̰	a̰ɯ̰
from central creaky unrounded mid central to back creaky unrounded close back diphthong	ə̰ɯ̰	http://eurasianphonology.info/search_exact?dialects=True&query=ə̰ɯ̰	ə̰ɯ̰
near-back creaky rounded near-close near-back vowel	ʊ̰	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̰	ʊ̰
from voiceless dental stop to voiceless alveolar sibilant fricative cluster	t̪s	http://eurasianphonology.info/search_exact?dialects=True&query=t̪s	t̪s
from front unrounded nearly-open front to front unrounded close front diphthong	æi	http://eurasianphonology.info/search_exact?dialects=True&query=æi	æi
from voiced dental stop to voiced alveolar sibilant fricative cluster	d̪z	http://eurasianphonology.info/search_exact?dialects=True&query=d̪z	d̪z
voiced uvular approximant consonant	ʁ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ʁ̞	ʁ̞
long pharyngealized back unrounded open-mid back vowel	ʌˤː	http://eurasianphonology.info/search_exact?dialects=True&query=ʌˤː	ʌˤː
long pharyngealized near-back rounded near-close near-back vowel	ʊˤː	http://eurasianphonology.info/search_exact?dialects=True&query=ʊˤː	ʊˤː
long pharyngealized back rounded close-mid back vowel	oˤː	http://eurasianphonology.info/search_exact?dialects=True&query=oˤː	oˤː
long pharyngealized back rounded open-mid back vowel	ɔˤː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔˤː	ɔˤː
pharyngealized back rounded close-mid back vowel	oˤ	http://eurasianphonology.info/search_exact?dialects=True&query=oˤ	oˤ
from central rounded open-mid central to non-syllabic near-front rounded near-close near-front diphthong	ɞʏ̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɞʏ̯	ɞʏ̯
from front unrounded open front to non-syllabic central rounded close-mid central diphthong	aɵ̯	http://eurasianphonology.info/search_exact?dialects=True&query=aɵ̯	aɵ̯
voiceless dental ejective fricative consonant	θ’	http://eurasianphonology.info/search_exact?dialects=True&query=θʼ	θʼ
voiceless alveolar ejective stop consonant	tʼ	http://eurasianphonology.info/search_exact?dialects=True&query=t’	t’
voiceless alveolar ejective sibilant fricative consonant	sʼ	http://eurasianphonology.info/search_exact?dialects=True&query=s’	s’
voiceless alveolar ejective lateral fricative consonant	ɬʼ	http://eurasianphonology.info/search_exact?dialects=True&query=ɬ’	ɬ’
voiceless alveolo-palatal ejective sibilant fricative consonant	ɕ’	http://eurasianphonology.info/search_exact?dialects=True&query=ɕ’	ɕ’
voiceless velar ejective stop consonant	kʼ	http://eurasianphonology.info/search_exact?dialects=True&query=k’	k’
from front unrounded open front to non-syllabic front unrounded close front diphthong	ai̯	http://eurasianphonology.info/search_exact?dialects=True&query=ai̯	ai̯
from front unrounded open front to non-syllabic back rounded close back diphthong	au̯	http://eurasianphonology.info/search_exact?dialects=True&query=au̯	au̯
from central unrounded mid central to non-syllabic front unrounded close front diphthong	əi̯	http://eurasianphonology.info/search_exact?dialects=True&query=əi̯	əi̯
from central unrounded mid central to non-syllabic back rounded close back diphthong	əu̯	http://eurasianphonology.info/search_exact?dialects=True&query=əu̯	əu̯
from pharyngealized front unrounded close front to front unrounded nearly-open front diphthong	iˤæ	http://eurasianphonology.info/search_exact?dialects=True&query=iˤæ	iˤæ
from voiced apical alveolar stop to voiced apical alveolar sibilant fricative cluster	d̺z̺	http://eurasianphonology.info/search_exact?dialects=True&query=d̺z̺	d̺z̺
long voiceless apical alveolar sibilant fricative consonant	s̺ː	http://eurasianphonology.info/search_exact?dialects=True&query=s̺ː	s̺ː
from voiced apical alveolar stop to long voiced apical alveolar sibilant fricative cluster	d̺z̺ː	http://eurasianphonology.info/search_exact?dialects=True&query=d̺z̺ː	d̺z̺ː
near-front nasalized rounded near-close near-front vowel	ʏ̃	http://eurasianphonology.info/search_exact?dialects=True&query=ʏ̃	ʏ̃
lowered back nasalized rounded open-mid back vowel	ɔ̞̃	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̞̃	ɔ̞̃
long near-front nasalized rounded near-close near-front vowel	ʏ̃ː	http://eurasianphonology.info/search_exact?dialects=True&query=ʏ̃ː	ʏ̃ː
long lowered back rounded open-mid back vowel	ɔ̞ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̞ː	ɔ̞ː
long lowered back nasalized rounded open-mid back vowel	ɔ̞̃ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̞̃ː	ɔ̞̃ː
from front unrounded open front to long non-syllabic front unrounded close front diphthong	ai̯ː	http://eurasianphonology.info/search_exact?dialects=True&query=ai̯ː	ai̯ː
from front nasalized unrounded open front to long non-syllabic near-front unrounded near-close near-front diphthong	ãɪ̯ː	http://eurasianphonology.info/search_exact?dialects=True&query=ãɪ̯ː	ãɪ̯ː
from front unrounded open front to long back rounded close back diphthong	auː	http://eurasianphonology.info/search_exact?dialects=True&query=auː	auː
from near-front unrounded near-close near-front to front unrounded open-mid front diphthong	ɪɛ	http://eurasianphonology.info/search_exact?dialects=True&query=ɪɛ	ɪɛ
from near-front nasalized unrounded near-close near-front to front unrounded open-mid front diphthong	ɪ̃ɛ	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̃ɛ	ɪ̃ɛ
from near-front unrounded near-close near-front to long front unrounded open-mid front diphthong	ɪɛː	http://eurasianphonology.info/search_exact?dialects=True&query=ɪɛː	ɪɛː
from near-front nasalized unrounded near-close near-front to long front unrounded open-mid front diphthong	ɪ̃ɛː	http://eurasianphonology.info/search_exact?dialects=True&query=ɪ̃ɛː	ɪ̃ɛː
from back nasalized rounded close back to back rounded close-mid back diphthong	ũo	http://eurasianphonology.info/search_exact?dialects=True&query=ũo	ũo
from back rounded close back to long back rounded close-mid back diphthong	uoː	http://eurasianphonology.info/search_exact?dialects=True&query=uoː	uoː
from back nasalized rounded close back to long back rounded close-mid back diphthong	ũoː	http://eurasianphonology.info/search_exact?dialects=True&query=ũoː	ũoː
from front nasalized rounded close front to front rounded open-mid front diphthong	ỹœ	http://eurasianphonology.info/search_exact?dialects=True&query=ỹœ	ỹœ
from front rounded close front to long front rounded open-mid front diphthong	yœː	http://eurasianphonology.info/search_exact?dialects=True&query=yœː	yœː
from front nasalized rounded close front to long front rounded open-mid front diphthong	ỹœː	http://eurasianphonology.info/search_exact?dialects=True&query=ỹœː	ỹœː
from back rounded open-mid back to long non-syllabic front rounded close front diphthong	ɔy̯ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔy̯ː	ɔy̯ː
voiced dental ejective fricative consonant	ð’	http://eurasianphonology.info/search_exact?dialects=True&query=ðʼ	ðʼ
voiced alveolar ejective stop consonant	d’	http://eurasianphonology.info/search_exact?dialects=True&query=dʼ	dʼ
voiceless alveolar ejective sibilant fricative consonant	sʼ	http://eurasianphonology.info/search_exact?dialects=True&query=sʼ	sʼ
voiced alveolar ejective lateral fricative consonant	ɮ’	http://eurasianphonology.info/search_exact?dialects=True&query=ɮʼ	ɮʼ
lowered near-back rounded near-close near-back vowel	ʊ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̞	ʊ̞
from central rounded near-close central to front unrounded close front diphthong	ʊ̈i	http://eurasianphonology.info/search_exact?dialects=True&query=ʊ̈i	ʊ̈i
voiceless apical dental stop consonant	t̪̺	http://eurasianphonology.info/search_exact?dialects=True&query=t̪̺	t̪̺
voiced apical dental stop consonant	d̪̺	http://eurasianphonology.info/search_exact?dialects=True&query=d̪̺	d̪̺
retracted-tongue-root back rounded close back vowel	u̙	http://eurasianphonology.info/search_exact?dialects=True&query=u̙	u̙
retracted-tongue-root back rounded mid back vowel	o̞̙	http://eurasianphonology.info/search_exact?dialects=True&query=o̞̙	o̞̙
retracted-tongue-root back unrounded open back vowel	ɑ̙	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̙	ɑ̙
retracted-tongue-root back unrounded close back vowel	ɯ̙	http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̙	ɯ̙
advanced-tongue-root front unrounded close front vowel	i̘	http://eurasianphonology.info/search_exact?dialects=True&query=i̘	i̘
from retracted-tongue-root back unrounded close back to non-syllabic front unrounded close front diphthong	ɯ̙i̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɯ̙i̯	ɯ̙i̯
from front rounded close front to non-syllabic back rounded close back diphthong	yu̯	http://eurasianphonology.info/search_exact?dialects=True&query=yu̯	yu̯
from back rounded open-mid back to non-syllabic back rounded close back diphthong	ɔu̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɔu̯	ɔu̯
from long front unrounded close-mid front to non-syllabic front unrounded close front diphthong	eːi̯	http://eurasianphonology.info/search_exact?dialects=True&query=eːi̯	eːi̯
from long back rounded close-mid back to non-syllabic back rounded close back diphthong	oːu̯	http://eurasianphonology.info/search_exact?dialects=True&query=oːu̯	oːu̯
back nasalized rounded open back vowel	ɒ̃	http://eurasianphonology.info/search_exact?dialects=True&query=ɒ̃	ɒ̃
from long front unrounded open front to non-syllabic back rounded close back diphthong	aːu̯	http://eurasianphonology.info/search_exact?dialects=True&query=aːu̯	aːu̯
from front rounded close-mid front to non-syllabic front rounded close front diphthong	øy̯	http://eurasianphonology.info/search_exact?dialects=True&query=øy̯	øy̯
from long front rounded close-mid front to non-syllabic front rounded close front diphthong	øːy̯	http://eurasianphonology.info/search_exact?dialects=True&query=øːy̯	øːy̯
from long back rounded open back to non-syllabic front unrounded close front diphthong	ɒːi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɒːi̯	ɒːi̯
from long front unrounded open front to non-syllabic front unrounded close front diphthong	aːi̯	http://eurasianphonology.info/search_exact?dialects=True&query=aːi̯	aːi̯
from long back unrounded open back to non-syllabic front unrounded close front diphthong	ɑːi̯	http://eurasianphonology.info/search_exact?dialects=True&query=ɑːi̯	ɑːi̯
syllabic long voiced alveolar trill consonant	r̩ː	http://eurasianphonology.info/search_exact?dialects=True&query=r̩ː	r̩ː
from back unrounded open-mid back to front unrounded close front diphthong	ʌi	http://eurasianphonology.info/search_exact?dialects=True&query=ʌi	ʌi
voiceless bilabial ejective stop consonant	pʼ	http://eurasianphonology.info/search_exact?dialects=True&query=p’	p’
voiceless dental ejective stop consonant	t̪ʼ	http://eurasianphonology.info/search_exact?dialects=True&query=t̪’	t̪’
voiceless uvular ejective stop consonant	qʼ	http://eurasianphonology.info/search_exact?dialects=True&query=q’	q’
labialized voiceless velar ejective stop consonant	kʼʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k’ʷ	k’ʷ
labialized voiceless uvular ejective stop consonant	qʼʷ	http://eurasianphonology.info/search_exact?dialects=True&query=q’ʷ	q’ʷ
voiceless alveolar ejective sibilant affricate consonant	tsʼ	http://eurasianphonology.info/search_exact?dialects=True&query=ts’	ts’
voiceless alveolar lateral affricate consonant	tɬ	http://eurasianphonology.info/search_exact?dialects=True&query=tɬ	tɬ
voiceless alveolar ejective lateral affricate consonant	tɬʼ	http://eurasianphonology.info/search_exact?dialects=True&query=tɬ’	tɬ’
voiceless post-alveolar ejective sibilant affricate consonant	tʃʼ	http://eurasianphonology.info/search_exact?dialects=True&query=tʃ’	tʃ’
pharyngealized front unrounded open-mid front vowel	ɛˤ	http://eurasianphonology.info/search_exact?dialects=True&query=ɛˤ	ɛˤ
lowered back unrounded open back vowel	ɑ̞	http://eurasianphonology.info/search_exact?dialects=True&query=ɑ̞	ɑ̞
from central unrounded nearly-open central to near-back rounded near-close near-back diphthong	ɐʊ	http://eurasianphonology.info/search_exact?dialects=True&query=ɐʊ	ɐʊ
from front rounded close-mid front to near-front unrounded near-close near-front diphthong	øɪ	http://eurasianphonology.info/search_exact?dialects=True&query=øɪ	øɪ
voiceless post-alveolar stop consonant	t̠	http://eurasianphonology.info/search_exact?dialects=True&query=t̠	t̠
voiced post-alveolar stop consonant	d̠	http://eurasianphonology.info/search_exact?dialects=True&query=d̠	d̠
aspirated voiceless post-alveolar stop consonant	t̠ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=t̠ʰ	t̠ʰ
aspirated voiced post-alveolar stop consonant	d̠ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=d̠ʰ	d̠ʰ
from front unrounded open-mid front to front unrounded close-mid front diphthong	ɛe	http://eurasianphonology.info/search_exact?dialects=True&query=ɛe	ɛe
from back rounded open-mid back to back rounded close-mid back diphthong	ɔo	http://eurasianphonology.info/search_exact?dialects=True&query=ɔo	ɔo
rhotacized front unrounded open-mid front vowel	ɛ˞	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ˞	ɛ˞
rhotacized back rounded open-mid back vowel	ɔ˞	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ˞	ɔ˞
from back unrounded close back to front unrounded close front diphthong	ɯi	http://eurasianphonology.info/search_exact?dialects=True&query=ɯi	ɯi
from long back unrounded close back to front unrounded close front diphthong	ɯːi	http://eurasianphonology.info/search_exact?dialects=True&query=ɯːi	ɯːi
from long back rounded close back to front unrounded close front diphthong	uːi	http://eurasianphonology.info/search_exact?dialects=True&query=uːi	uːi
from long front unrounded close-mid front to front unrounded close front diphthong	eːi	http://eurasianphonology.info/search_exact?dialects=True&query=eːi	eːi
from long central unrounded mid central to front unrounded close front diphthong	əːi	http://eurasianphonology.info/search_exact?dialects=True&query=əːi	əːi
from long back rounded open-mid back to front unrounded close front diphthong	ɔːi	http://eurasianphonology.info/search_exact?dialects=True&query=ɔːi	ɔːi
from central unrounded mid central to back unrounded close back diphthong	əɯ	http://eurasianphonology.info/search_exact?dialects=True&query=əɯ	əɯ
from front unrounded open front to back unrounded close back diphthong	aɯ	http://eurasianphonology.info/search_exact?dialects=True&query=aɯ	aɯ
from long front unrounded open front to back unrounded close back diphthong	aːɯ	http://eurasianphonology.info/search_exact?dialects=True&query=aːɯ	aːɯ
central nasalized unrounded close central vowel	ɨ̃	http://eurasianphonology.info/search_exact?dialects=True&query=ɨ̃	ɨ̃
long back breathy rounded close back vowel	ṳː	http://eurasianphonology.info/search_exact?dialects=True&query=ṳː	ṳː
syllabic voiced bilabial fricative consonant	β̩	http://eurasianphonology.info/search_exact?dialects=True&query=β̩	β̩
rhotacized central unrounded close-mid central vowel	ɘ˞	http://eurasianphonology.info/search_exact?dialects=True&query=ɘ˞	ɘ˞
from front unrounded close front to central unrounded close-mid central diphthong	iɘ	http://eurasianphonology.info/search_exact?dialects=True&query=iɘ	iɘ
from central unrounded close-mid central to front rounded close front diphthong	ɘy	http://eurasianphonology.info/search_exact?dialects=True&query=ɘy	ɘy
from central unrounded close-mid central to front unrounded close front diphthong	ɘi	http://eurasianphonology.info/search_exact?dialects=True&query=ɘi	ɘi
from back unrounded open back to back rounded open back diphthong	ɑɒ	http://eurasianphonology.info/search_exact?dialects=True&query=ɑɒ	ɑɒ
from central unrounded mid central to back rounded open back diphthong	əɒ	http://eurasianphonology.info/search_exact?dialects=True&query=əɒ	əɒ
aspirated voiced dental nasal consonant	n̪ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=n̪ʰ	n̪ʰ
aspirated voiced alveolar sibilant fricative consonant	zʰ	http://eurasianphonology.info/search_exact?dialects=True&query=zʰ	zʰ
aspirated voiced alveolo-palatal sibilant fricative consonant	ʑʰ	http://eurasianphonology.info/search_exact?dialects=True&query=ʑʰ	ʑʰ
aspirated voiced palatal approximant consonant	jʰ	http://eurasianphonology.info/search_exact?dialects=True&query=jʰ	jʰ
from long back nasalized rounded close-mid back to back rounded close back diphthong	õːu	http://eurasianphonology.info/search_exact?dialects=True&query=õːu	õːu
from front nasalized unrounded nearly-open front to front unrounded close front diphthong	æ̃i	http://eurasianphonology.info/search_exact?dialects=True&query=æ̃i	æ̃i
from long back rounded close-mid back to back rounded close back diphthong	oːu	http://eurasianphonology.info/search_exact?dialects=True&query=oːu	oːu
from long back unrounded open back to front unrounded close front diphthong	ɑːi	http://eurasianphonology.info/search_exact?dialects=True&query=ɑːi	ɑːi
long raised front unrounded open-mid front vowel	ɛ̝ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɛ̝ː	ɛ̝ː
long raised back rounded open-mid back vowel	ɔ̝ː	http://eurasianphonology.info/search_exact?dialects=True&query=ɔ̝ː	ɔ̝ː
central advanced unrounded nearly-open central vowel	ɐ̟	http://eurasianphonology.info/search_exact?dialects=True&query=ɐ̟	ɐ̟
pharyngealized voiced retroflex approximant consonant	ɻˤ	http://eurasianphonology.info/search_exact?dialects=True&query=ɻˤ	ɻˤ
palatalized voiceless retroflex stop consonant	ʈʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʈʲ	ʈʲ
palatalized voiced retroflex stop consonant	ɖʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ɖʲ	ɖʲ
palatalized voiced retroflex nasal consonant	ɳʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ɳʲ	ɳʲ
labialized voiceless alveolar sibilant affricate consonant	tsʷ	http://eurasianphonology.info/search_exact?dialects=True&query=tsʷ	tsʷ
labialized voiceless retroflex sibilant affricate consonant	ʈʂʷ	http://eurasianphonology.info/search_exact?dialects=True&query=ʈʂʷ	ʈʂʷ
palatalized voiced retroflex approximant consonant	ɻʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ɻʲ	ɻʲ
palatalized voiceless retroflex sibilant fricative consonant	ʂʲ	http://eurasianphonology.info/search_exact?dialects=True&query=ʂʲ	ʂʲ
labialized voiceless retroflex sibilant fricative consonant	ʂʷ	http://eurasianphonology.info/search_exact?dialects=True&query=ʂʷ	ʂʷ
labialized voiced retroflex sibilant fricative consonant	ʐʷ	http://eurasianphonology.info/search_exact?dialects=True&query=ʐʷ	ʐʷ
rhotacized back rounded close-mid back vowel	o˞	http://eurasianphonology.info/search_exact?dialects=True&query=o˞	o˞
long front nasalized unrounded nearly-open front vowel	æ̃ː	http://eurasianphonology.info/search_exact?dialects=True&query=æ̃ː	æ̃ː
devoiced voiced retroflex nasal consonant	ɳ̥	http://eurasianphonology.info/search_exact?dialects=True&query=ɳ̥	ɳ̥
